season,week,game_id,game_date,player_id,player_name,player_display_name,position,team,opponent,game_location,is_home,team_rest,opponent_rest,source_spread_line,total_line,div_game,roof,surface,target_fantasy_points_ppr,data_split,feature_version,prior_games_count,prior_games_current_season,previous_game_season,previous_game_week,previous_game_date,previous_team,days_since_previous_game,is_first_observed_game,is_first_observed_game_of_season,has_previous_game,has_3_prior_games,has_5_prior_games,team_changed_since_previous_game,fantasy_points_ppr_prev_game,fantasy_points_ppr_avg_last_3_games,fantasy_points_ppr_avg_last_5_games,fantasy_points_ppr_stddev_last_5_games,fantasy_points_ppr_min_last_5_games,fantasy_points_ppr_max_last_5_games,fantasy_points_ppr_season_to_date,fantasy_points_ppr_stddev_season_to_date,attempts_prev_game,attempts_avg_last_3_games,attempts_avg_last_5_games,attempts_season_to_date,carries_prev_game,carries_avg_last_3_games,carries_avg_last_5_games,carries_season_to_date,targets_prev_game,targets_avg_last_3_games,targets_avg_last_5_games,targets_season_to_date,receptions_prev_game,receptions_avg_last_3_games,receptions_avg_last_5_games,touches_prev_game,touches_avg_last_3_games,touches_avg_last_5_games,opportunities_prev_game,opportunities_avg_last_3_games,opportunities_avg_last_5_games,opportunities_season_to_date,passing_yards_prev_game,passing_yards_avg_last_3_games,rushing_yards_prev_game,rushing_yards_avg_last_3_games,receiving_yards_prev_game,receiving_yards_avg_last_3_games,yards_from_scrimmage_prev_game,yards_from_scrimmage_avg_last_3_games,total_offensive_tds_prev_game,total_offensive_tds_avg_last_3_games,target_share_prev_game,target_share_avg_last_3_games,target_share_avg_last_5_games,target_share_season_to_date,air_yards_share_prev_game,air_yards_share_avg_last_3_games,air_yards_share_avg_last_5_games,wopr_prev_game,wopr_avg_last_3_games,wopr_avg_last_5_games,has_previous_snap_record,snap_records_last_3_games,snap_records_last_5_games,offense_snaps_prev_game,offense_snaps_avg_last_3_games,offense_snaps_avg_last_5_games,offense_pct_prev_game,offense_pct_avg_last_3_games,offense_pct_avg_last_5_games,completion_pct_avg_last_3_games,passing_yards_per_attempt_avg_last_3_games,rushing_yards_per_carry_avg_last_3_games,receiving_yards_per_target_avg_last_3_games,receiving_yards_per_reception_avg_last_3_games,fantasy_points_per_opportunity_avg_last_3_games,total_yards_per_opportunity_avg_last_3_games,opponent_prior_position_games,opponent_prior_position_games_current_season,has_opponent_history,opp_ppr_allowed_prev_game,opp_ppr_allowed_avg_last_3_games,opp_ppr_allowed_avg_last_5_games,opp_ppr_allowed_season_to_date,opp_opportunities_allowed_prev_game,opp_opportunities_allowed_avg_last_3_games,opp_opportunities_allowed_season_to_date,opp_passing_yards_allowed_season_to_date,opp_rushing_yards_allowed_season_to_date,opp_receiving_yards_allowed_season_to_date,opp_offensive_tds_allowed_season_to_date,created_at
2025,1,2025_01_KC_LAC,2025-09-05,00-0033873,P.Mahomes,Patrick Mahomes,QB,KC,LAC,AWAY,0,7,7,-3.0,47.5,1,dome,,26.02,test,v1_prior_game,111,0,2024.0,17.0,2024-12-25,KC,254.0,0,1,1,1,1,0,26.0,21.820000000000004,19.240000000000002,5.264959638971603,14.100000000000001,26.0,,,38.0,39.0,40.0,,1.0,2.6667,2.8,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.6667,2.8,39.0,41.6667,42.8,,320.0,246.3333,12.0,19.6667,0.0,0.0,12.0,19.6667,3.0,2.3333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,62.0,67.66666666666667,68.6,1.0,0.9633333333333334,0.9780000000000001,0.6495726495726496,6.316239316239316,7.375,,,0.52368,6.384,116,0,1,16.300000000000004,15.706666666666669,17.848000000000003,,40.0,37.666666666666664,,,,,,2026-08-21 11:12:46
2025,1,2025_01_BAL_BUF,2025-09-07,00-0034796,L.Jackson,Lamar Jackson,QB,BAL,BUF,AWAY,0,7,7,-1.5,50.5,0,outdoors,a_turf,29.36,test,v1_prior_game,103,0,2024.0,18.0,2025-01-04,BAL,246.0,0,1,1,1,1,0,22.98,24.293333333333337,26.872000000000003,6.121267842530663,20.48,36.1,,,32.0,23.3333,26.2,,9.0,7.3333,7.2,,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,7.3333,7.2,41.0,30.6667,33.4,,217.0,197.3333,63.0,57.3333,0.0,0.0,63.0,57.3333,2.0,2.6667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,67.0,60.333333333333336,60.4,0.96,0.93,0.924,0.5857142857142857,8.457142857142857,7.818181818181818,,,0.7921739130434784,8.304347826086957,115,0,1,19.240000000000002,17.026666666666667,22.588,,40.0,38.666666666666664,,,,,,2026-08-21 11:12:46
2025,1,2025_01_CIN_CLE,2025-09-07,00-0036442,J.Burrow,Joe Burrow,QB,CIN,CLE,AWAY,0,7,7,-5.5,47.5,1,outdoors,grass,8.82,test,v1_prior_game,69,0,2024.0,18.0,2025-01-04,CIN,246.0,0,1,1,1,1,0,12.98,23.98,22.668,9.174819889240334,12.98,36.980000000000004,,,46.0,41.6667,41.2,,1.0,2.3333,1.8,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.3333,1.8,47.0,44.0,43.0,,277.0,313.6667,-1.0,14.3333,0.0,0.0,-1.0,14.3333,1.0,2.6667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,74.0,73.0,71.8,1.0,0.9933333333333333,0.9960000000000001,0.792,7.528,6.142857142857143,,,0.5449999999999999,7.454545454545454,116,0,1,22.98,23.02,20.328,,41.0,35.666666666666664,,,,,,2026-08-21 11:12:46
2025,3,2025_03_MIA_BUF,2025-09-18,00-0034857,J.Allen,Josh Allen,QB,BUF,MIA,HOME,1,4,4,12.5,50.5,1,outdoors,a_turf,23.02,test,v1_prior_game,112,2,2025.0,2.0,2025-09-14,BUF,4.0,0,0,1,1,1,0,11.82,24.52,25.2,14.348470301742971,11.16,41.28,25.29,19.049456685165588,25.0,32.6667,32.2,35.5,6.0,8.3333,8.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.3333,8.4,31.0,41.0,40.6,45.5,148.0,241.3333,59.0,35.3333,0.0,0.0,59.0,35.3333,0.0,2.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,65.0,70.0,67.8,0.87,0.91,0.946,0.6428571428571429,7.387755102040816,4.24,,,0.5980487804878049,6.747967479674797,118,2,1,26.300000000000004,26.913333333333338,21.131999999999998,27.89,33.0,35.0,34.5,251.0,28.5,0.0,3.0,2026-08-21 11:12:46
2025,3,2025_03_HOU_JAX,2025-09-21,00-0039163,C.Stroud,C.J. Stroud,QB,HOU,JAX,AWAY,0,6,7,1.5,43.5,1,outdoors,grass,10.36,test,v1_prior_game,34,2,2025.0,2.0,2025-09-15,HOU,6.0,0,0,1,1,1,0,14.98,9.9,10.372,4.839433851185487,6.0,16.06,11.850000000000001,4.426488450227787,24.0,19.0,25.4,25.5,4.0,3.0,2.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.4,28.0,22.0,27.8,30.0,207.0,148.3333,27.0,19.6667,0.0,0.0,27.0,19.6667,1.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,49.0,41.0,46.2,1.0,0.7266666666666666,0.812,0.6666666666666666,7.807017543859649,6.555555555555555,,,0.45000000000000007,7.636363636363637,118,2,1,24.78,15.833333333333334,14.2,16.47,46.0,42.0,43.0,235.5,20.5,0.0,2.5,2026-08-21 11:12:46
2025,3,2025_03_DAL_CHI,2025-09-21,00-0039918,C.Williams,Caleb Williams,QB,CHI,DAL,HOME,1,7,7,-1.5,49.5,0,outdoors,grass,29.12,test,v1_prior_game,19,2,2025.0,2.0,2025-09-14,CHI,7.0,0,0,1,1,1,0,16.98,17.36666666666667,16.288000000000004,7.550266220471966,6.58,24.200000000000003,20.590000000000003,5.105310960166876,30.0,31.3333,32.4,32.5,5.0,4.6667,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.6667,5.0,35.0,36.0,37.4,38.0,207.0,188.3333,27.0,31.6667,0.0,0.0,27.0,31.6667,2.0,1.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,57.0,62.0,62.2,0.84,0.9466666666666667,0.968,0.648936170212766,6.01063829787234,6.785714285714286,,,0.4824074074074075,6.111111111111111,117,2,1,30.0,28.180000000000003,26.568,27.14,45.0,40.333333333333336,41.0,301.0,41.0,0.0,2.5,2026-08-21 11:12:46
2025,3,2025_03_IND_TEN,2025-09-21,00-0040676,C.Ward,Cam Ward,QB,TEN,IND,HOME,1,7,7,-6.0,43.5,1,outdoors,grass,11.96,test,v1_prior_game,2,2,2025.0,2.0,2025-09-14,TEN,7.0,0,0,1,0,0,0,9.8,6.140000000000001,6.140000000000001,5.176021638285528,2.4800000000000004,9.8,6.140000000000001,5.176021638285528,33.0,30.5,30.5,30.5,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,37.0,32.5,32.5,32.5,175.0,143.5,8.0,4.0,0.0,0.0,8.0,4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,66.0,61.5,61.5,1.0,1.0,1.0,0.5081967213114754,4.704918032786885,2.0,,,0.18892307692307694,4.538461538461538,118,2,1,20.240000000000002,13.26,17.704,13.540000000000001,33.0,34.333333333333336,33.0,176.0,15.0,0.0,2.0,2026-08-21 11:12:46
2025,4,2025_04_BAL_KC,2025-09-28,00-0033662,C.Rush,Cooper Rush,QB,BAL,KC,AWAY,0,6,7,-2.5,48.5,0,outdoors,grass,2.08,test,v1_prior_game,32,1,2025.0,2.0,2025-09-14,BAL,14.0,0,0,1,1,1,0,-0.4,6.986666666666667,10.768,7.828340820378225,-0.4,19.060000000000002,-0.4,,0.0,21.0,24.6,0.0,3.0,2.3333,2.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.3333,2.6,3.0,23.3333,27.2,3.0,0.0,146.3333,-4.0,-2.0,0.0,0.0,-4.0,-2.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,3.0,40.666666666666664,51.0,0.05,0.6666666666666666,0.8,0.6507936507936508,6.968253968253968,-0.8571428571428571,,,0.29942857142857143,6.185714285714286,119,3,1,5.4,14.953333333333331,19.360000000000003,14.953333333333331,38.0,36.666666666666664,36.666666666666664,193.0,25.666666666666668,0.0,1.3333333333333333,2026-08-21 11:12:46
2025,4,2025_04_JAX_SF,2025-09-28,00-0036971,T.Lawrence,Trevor Lawrence,QB,JAX,SF,AWAY,0,7,7,3.5,45.5,0,outdoors,grass,11.66,test,v1_prior_game,63,3,2025.0,3.0,2025-09-21,JAX,7.0,0,0,1,1,1,0,7.780000000000001,12.446666666666667,11.428,8.167981390772141,0.2400000000000002,19.56,12.446666666666667,6.018715256043712,40.0,37.6667,30.8,37.6667,2.0,2.6667,2.8,2.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6667,2.8,42.0,40.3333,33.6,40.3333,222.0,223.6667,9.0,8.3333,0.0,0.0,9.0,8.3333,0.0,1.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,70.0,69.0,56.0,1.0,1.0,0.8539999999999999,0.5575221238938053,5.938053097345133,3.125,,,0.3085950413223141,5.75206611570248,119,3,1,14.059999999999999,13.746666666666664,19.028,13.746666666666664,41.0,35.0,35.0,172.0,22.0,0.0,1.3333333333333333,2026-08-21 11:12:46
2025,5,2025_05_LV_IND,2025-10-05,00-0030565,G.Smith,Geno Smith,QB,LV,IND,AWAY,0,7,7,7.0,46.5,0,closed,fieldturf,5.920000000000001,test,v1_prior_game,62,4,2025.0,4.0,2025-09-28,LV,7.0,0,0,1,1,1,0,9.78,13.013333333333334,16.568,10.13424491513798,3.2,26.32,14.13,9.86466421121368,21.0,31.0,30.8,31.75,4.0,3.6667,3.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6667,3.0,25.0,34.6667,33.8,35.0,117.0,195.3333,31.0,18.6667,0.0,0.0,31.0,18.6667,2.0,1.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,52.0,62.666666666666664,61.2,1.0,1.0,1.0,0.6129032258064516,6.301075268817204,5.090909090909091,,,0.37538461538461537,6.173076923076923,120,4,1,27.4,19.866666666666667,15.828,16.61,45.0,39.666666666666664,38.0,236.5,11.5,0.0,2.0,2026-08-21 11:12:46
2025,5,2025_05_KC_JAX,2025-10-06,00-0036971,T.Lawrence,Trevor Lawrence,QB,JAX,KC,HOME,1,8,8,-3.5,45.5,0,outdoors,grass,26.240000000000002,test,v1_prior_game,64,4,2025.0,4.0,2025-09-28,JAX,8.0,0,0,1,1,1,0,11.66,12.893333333333333,9.847999999999999,6.86123312532084,0.2400000000000002,19.24,12.25,4.929976335304934,31.0,37.6667,30.8,36.0,7.0,3.6667,3.2,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.6667,3.2,38.0,41.3333,34.0,39.75,174.0,222.3333,7.0,6.6667,0.0,0.0,7.0,6.6667,1.0,1.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,68.0,69.66666666666667,58.8,1.0,1.0,0.8539999999999999,0.5752212389380531,5.902654867256637,1.8181818181818181,,,0.31193548387096776,5.540322580645161,120,4,1,12.76,9.899999999999999,18.372,14.404999999999998,39.0,36.0,37.25,194.5,31.25,0.0,1.25,2026-08-21 11:12:46
2025,6,2025_06_CIN_GB,2025-10-12,00-0026158,J.Flacco,Joe Flacco,QB,CIN,GB,AWAY,0,7,14,14.0,44.5,0,outdoors,grass,18.759999999999998,test,v1_prior_game,45,4,2025.0,4.0,2025-09-28,CLE,14.0,0,0,1,1,1,1,1.2600000000000002,4.566666666666667,8.091999999999999,5.59684911356381,1.2600000000000002,14.56,6.4750000000000005,4.933055172338268,34.0,38.3333,40.0,40.0,3.0,1.3333,1.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3333,1.2,37.0,39.6667,41.2,41.5,184.0,175.0,-1.0,2.3333,0.0,0.0,-1.0,2.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,64.0,65.33333333333333,70.0,0.96,0.9533333333333333,0.9719999999999999,0.5391304347826087,4.565217391304348,1.75,,,0.11512605042016807,4.470588235294118,120,4,1,30.959999999999997,18.113333333333333,15.232,16.31,41.0,42.0,41.5,221.5,4.5,0.0,1.75,2026-08-21 11:12:46
2025,6,2025_06_SF_TB,2025-10-12,00-0034855,B.Mayfield,Baker Mayfield,QB,TB,SF,HOME,1,7,10,3.5,46.5,0,outdoors,grass,19.64,test,v1_prior_game,111,5,2025.0,5.0,2025-10-05,TB,7.0,0,0,1,1,1,0,26.66,21.08,21.144,3.569885152214283,17.72,26.66,21.144,3.569885152214283,33.0,34.0,34.4,34.4,5.0,3.6667,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.6667,3.8,38.0,37.6667,38.2,38.2,379.0,300.3333,15.0,24.0,0.0,0.0,15.0,24.0,2.0,1.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,61.0,68.33333333333333,68.6,1.0,1.0,1.0,0.6862745098039216,8.833333333333334,6.545454545454546,,,0.559646017699115,8.610619469026549,121,5,1,25.560000000000002,17.093333333333334,15.691999999999998,15.691999999999998,48.0,42.333333333333336,38.2,215.8,14.6,0.0,1.6,2026-08-21 11:12:46
2025,6,2025_06_LAC_MIA,2025-10-12,00-0036355,J.Herbert,Justin Herbert,QB,LAC,MIA,AWAY,0,7,7,-3.5,45.5,0,outdoors,grass,18.76,test,v1_prior_game,84,5,2025.0,5.0,2025-10-05,LAC,7.0,0,0,1,1,1,0,14.64,13.920000000000002,17.692,6.152651460955675,12.520000000000001,27.919999999999998,17.692,6.152651460955675,29.0,39.0,35.6,35.6,4.0,2.3333,4.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3333,4.6,33.0,41.3333,40.2,40.2,166.0,223.0,60.0,30.0,0.0,0.0,60.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,61.0,70.0,66.6,0.91,0.9700000000000001,0.982,0.6239316239316239,5.717948717948718,12.857142857142858,,,0.3367741935483871,6.120967741935484,121,5,1,12.02,20.726666666666663,23.592,23.592,33.0,33.0,33.6,227.8,32.8,0.0,2.6,2026-08-21 11:12:46
2025,7,2025_07_GB_ARI,2025-10-19,00-0036264,J.Love,Jordan Love,QB,GB,ARI,AWAY,0,7,7,-7.0,44.5,0,closed,grass,13.36,test,v1_prior_game,47,5,2025.0,6.0,2025-10-12,GB,7.0,0,0,1,1,1,0,14.959999999999999,17.453333333333337,17.832,5.86545138927943,11.120000000000001,26.28,17.832,5.86545138927943,26.0,31.3333,29.4,29.4,7.0,4.6667,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.6667,4.0,33.0,36.0,33.4,33.4,259.0,259.6667,26.0,24.0,0.0,0.0,26.0,24.0,1.0,1.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,61.0,69.66666666666667,65.0,1.0,1.0,1.0,0.723404255319149,8.287234042553191,5.142857142857143,,,0.48481481481481487,7.87962962962963,122,6,1,22.48,15.520000000000001,16.228,15.433333333333335,35.0,35.333333333333336,42.5,257.5,11.333333333333334,0.0,1.3333333333333333,2026-08-21 11:12:46
2025,7,2025_07_LA_JAX,2025-10-19,00-0036971,T.Lawrence,Trevor Lawrence,QB,JAX,LA,HOME,1,7,7,-3.0,44.5,0,outdoors,grass,17.64,test,v1_prior_game,66,6,2025.0,6.0,2025-10-12,JAX,7.0,0,0,1,1,1,0,19.22,19.040000000000003,16.828,7.223220888218774,7.780000000000001,26.240000000000002,15.743333333333334,6.985624286108341,42.0,32.6667,36.0,35.1667,3.0,6.6667,4.8,4.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.6667,4.8,45.0,39.3333,40.8,39.8333,258.0,217.6667,9.0,23.3333,0.0,0.0,9.0,23.3333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,76.0,67.33333333333333,68.6,1.0,1.0,1.0,0.673469387755102,6.663265306122449,3.5,,,0.4840677966101695,6.127118644067797,122,6,1,5.500000000000001,12.686666666666667,15.38,14.270000000000001,38.0,41.666666666666664,39.166666666666664,222.16666666666666,20.5,0.0,1.3333333333333333,2026-08-21 11:12:46
2025,8,2025_08_NYG_PHI,2025-10-26,00-0040691,J.Dart,Jaxson Dart,QB,NYG,PHI,AWAY,0,7,7,7.0,43.5,1,outdoors,grass,19.419999999999998,test,v1_prior_game,6,6,2025.0,7.0,2025-10-19,NYG,7.0,0,0,1,1,1,0,28.42,22.53333333333333,17.548000000000002,10.74065733556378,0.30000000000000004,28.42,14.573333333333332,12.057413763600662,33.0,32.6667,23.6,19.6667,5.0,8.3333,7.2,6.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.3333,7.2,38.0,41.0,30.8,25.8333,283.0,226.6667,11.0,41.3333,0.0,0.0,11.0,41.3333,4.0,2.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,77.0,72.33333333333333,58.8,1.0,0.9899999999999999,0.798,0.5918367346938775,6.938775510204081,4.96,,,0.5495934959349593,6.536585365853658,122,7,1,11.32,17.6,17.1,16.485714285714288,46.0,42.333333333333336,39.0,230.0,27.142857142857142,0.0,1.2857142857142858,2026-08-21 11:12:46
2025,9,2025_09_ATL_NE,2025-11-02,00-0039851,D.Maye,Drake Maye,QB,NE,ATL,HOME,1,7,7,5.5,45.5,0,outdoors,fieldturf,16.36,test,v1_prior_game,21,8,2025.0,8.0,2025-10-26,NE,7.0,0,0,1,1,1,0,26.28,25.53333333333333,22.387999999999998,6.02686651586046,12.120000000000001,27.24,21.655,5.477222966848386,24.0,24.3333,24.0,28.25,7.0,8.0,6.0,6.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,7.0,8.0,6.0,31.0,32.3333,30.0,34.625,282.0,255.0,50.0,46.6667,0.0,0.0,50.0,46.6667,3.0,2.6667,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,68.0,62.333333333333336,58.0,1.0,0.9500000000000001,0.9460000000000001,0.7808219178082192,10.479452054794521,5.833333333333333,,,0.7896907216494845,9.329896907216495,121,7,1,24.2,14.926666666666668,14.512,13.994285714285713,27.0,30.0,29.857142857142858,162.71428571428572,20.571428571428573,0.0,1.7142857142857142,2026-08-21 11:12:46
2025,10,2025_10_ARI_SEA,2025-11-09,00-0033119,J.Brissett,Jacoby Brissett,QB,ARI,SEA,AWAY,0,6,7,7.0,44.5,1,outdoors,fieldturf,19.42,test,v1_prior_game,68,5,2025.0,9.0,2025-11-03,ARI,6.0,0,0,1,1,1,0,24.839999999999996,21.766666666666666,13.1,12.02043260452801,0.0,24.839999999999996,13.1,12.02043260452801,31.0,37.0,22.4,22.4,5.0,4.6667,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.6667,3.0,36.0,41.6667,25.4,25.4,261.0,286.6667,4.0,16.3333,0.0,0.0,4.0,16.3333,3.0,2.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,67.0,72.0,44.0,1.0,1.0,0.612,0.6576576576576577,7.747747747747748,3.5,,,0.5224,7.272,124,8,1,15.22,16.03333333333333,18.172,16.2825,32.0,42.666666666666664,41.375,241.125,21.375,0.0,1.5,2026-08-21 11:12:46
2025,10,2025_10_ARI_SEA,2025-11-09,00-0034869,S.Darnold,Sam Darnold,QB,SEA,ARI,HOME,1,7,6,7.0,44.5,1,outdoors,fieldturf,4.920000000000002,test,v1_prior_game,91,8,2025.0,9.0,2025-11-02,SEA,7.0,0,0,1,1,1,0,27.200000000000003,18.606666666666666,19.908,7.984955854605586,8.62,27.64,17.1825,7.866133103374238,24.0,27.3333,28.4,27.0,0.0,2.3333,1.6,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333,1.6,24.0,29.6667,30.0,28.25,330.0,279.3333,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,48.0,58.333333333333336,60.4,0.94,0.98,0.9879999999999999,0.6585365853658537,10.21951219512195,0.42857142857142855,,,0.6271910112359551,9.44943820224719,124,8,1,15.4,17.080000000000002,15.064000000000002,15.170000000000002,43.0,37.0,41.375,246.75,15.5,0.0,1.25,2026-08-21 11:12:46
2025,11,2025_11_SEA_LA,2025-11-16,00-0034869,S.Darnold,Sam Darnold,QB,SEA,LA,AWAY,0,7,7,3.0,49.5,1,dome,matrixturf,4.26,test,v1_prior_game,92,9,2025.0,10.0,2025-11-09,SEA,7.0,0,0,1,1,1,0,4.920000000000002,13.58,17.676000000000002,10.489465191324104,4.920000000000002,27.64,15.82,8.41719668298181,12.0,22.3333,25.6,25.3333,3.0,2.0,2.0,1.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,15.0,24.3333,27.6,26.7778,178.0,240.3333,-2.0,-0.3333,0.0,0.0,-2.0,-0.3333,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,56.0,58.666666666666664,58.4,0.9,0.9466666666666667,0.968,0.7164179104477612,10.761194029850746,-0.16666666666666666,,,0.558082191780822,9.863013698630137,125,9,1,23.06,16.646666666666665,15.524000000000001,15.062222222222223,40.0,38.333333333333336,38.888888888888886,236.0,16.22222222222222,0.0,1.4444444444444444,2026-08-21 11:12:46
2025,11,2025_11_LAC_JAX,2025-11-16,00-0036355,J.Herbert,Justin Herbert,QB,LAC,JAX,AWAY,0,7,7,-3.0,43.5,0,outdoors,grass,3.3400000000000003,test,v1_prior_game,89,10,2025.0,10.0,2025-11-09,LAC,7.0,0,0,1,1,1,0,14.700000000000001,22.56,22.868000000000002,5.875348500301918,14.700000000000001,27.900000000000002,20.279999999999998,6.293531070339872,33.0,29.0,36.0,35.8,5.0,7.0,5.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.6,38.0,36.0,41.6,40.9,220.0,232.3333,19.0,46.0,0.0,0.0,19.0,46.0,1.0,2.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,73.0,70.33333333333333,70.2,1.0,1.0,1.0,0.6551724137931034,8.011494252873563,6.571428571428571,,,0.6266666666666666,7.731481481481482,125,9,1,27.68,27.00666666666667,25.548000000000002,20.966666666666665,48.0,43.333333333333336,41.77777777777778,261.6666666666667,18.333333333333332,0.0,2.6666666666666665,2026-08-21 11:12:46
2025,11,2025_11_BAL_CLE,2025-11-16,00-0040704,D.Gabriel,Dillon Gabriel,QB,CLE,BAL,HOME,1,7,7,-7.5,37.5,1,outdoors,grass,2.9200000000000004,test,v1_prior_game,7,7,2025.0,10.0,2025-11-09,CLE,7.0,0,0,1,1,1,0,20.08,12.486666666666666,12.48,5.680827404524801,5.84,20.08,9.594285714285714,6.905849832190236,32.0,28.3333,34.0,24.8571,5.0,3.3333,2.4,1.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3333,2.4,37.0,31.6667,36.4,26.5714,167.0,146.3333,54.0,26.3333,0.0,0.0,54.0,26.3333,2.0,1.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,73.0,60.333333333333336,66.6,1.0,0.9833333333333334,0.99,0.6,5.1647058823529415,7.9,,,0.39431578947368423,5.4526315789473685,125,9,1,14.72,11.686666666666667,14.876,18.482222222222223,47.0,43.0,42.0,258.44444444444446,17.0,0.0,1.8888888888888888,2026-08-21 11:12:46
2025,12,2025_12_ATL_NO,2025-11-23,00-0029604,K.Cousins,Kirk Cousins,QB,ATL,NO,AWAY,0,7,14,1.5,41.5,1,dome,sportturf,14.46,test,v1_prior_game,105,3,2025.0,11.0,2025-11-16,ATL,7.0,0,0,1,1,1,0,2.12,3.4666666666666663,5.328000000000001,3.600155552194933,1.16,9.76,3.4666666666666663,3.2000833322482922,14.0,17.3333,21.2,17.3333,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,15.0,18.3333,22.4,18.3333,48.0,83.3333,2.0,1.3333,0.0,0.0,2.0,1.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,25.0,30.0,44.4,0.38,0.5366666666666666,0.722,0.6153846153846154,4.8076923076923075,1.3333333333333333,,,0.18909090909090906,4.618181818181818,125,10,1,1.56,10.826666666666668,12.88,16.244,27.0,29.0,33.2,207.6,17.4,0.0,1.9,2026-08-21 11:12:46
